"","id","timestamp","x","y","ring_id","sex","sensor","tag_site","study_name","study_id"
"53817","C1WCGC...NL",2018-09-21,-15.51,13.467,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53818","C1WCGC...NL",2018-09-22,-15.57,13.461,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53819","C1WCGC...NL",2018-09-24,-15.565,13.438,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53821","C1WCGC...NL",2018-09-25,-15.534,13.488,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53822","C1WCGC...NL",2018-10-02,-15.509,13.467,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53823","C1WCGC...NL",2018-10-10,-15.512,13.465,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53825","C1WCGC...NL",2018-10-13,-15.531,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53827","C1WCGC...NL",2018-10-14,-15.584,13.432,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53828","C1WCGC...NL",2018-10-17,-15.538,13.487,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53829","C1WCGC...NL",2018-10-20,-15.756,13.489,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53830","C1WCGC...NL",2018-10-21,-15.842,13.478,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53831","C1WCGC...NL",2018-10-22,-15.831,13.489,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53832","C1WCGC...NL",2018-10-24,-15.918,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53834","C1WCGC...NL",2018-10-25,-15.928,13.47,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53836","C1WCGC...NL",2018-10-31,-15.914,13.476,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53838","C1WCGC...NL",2018-11-05,-16.003,13.478,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53839","C1WCGC...NL",2018-11-06,-16.034,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53840","C1WCGC...NL",2018-11-08,-16.036,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53841","C1WCGC...NL",2018-11-09,-16.038,13.491,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53842","C1WCGC...NL",2018-11-12,-15.931,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53845","C1WCGC...NL",2018-11-13,-15.887,13.484,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53848","C1WCGC...NL",2018-11-14,-15.928,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53849","C1WCGC...NL",2018-11-15,-15.922,13.47,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53852","C1WCGC...NL",2018-11-19,-15.928,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53853","C1WCGC...NL",2018-11-20,-15.559,13.488,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53854","C1WCGC...NL",2018-11-22,-15.892,13.47,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53855","C1WCGC...NL",2018-11-23,-16.034,13.486,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53858","C1WCGC...NL",2018-11-26,-16.031,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53863","C1WCGC...NL",2018-11-27,-16.046,13.48,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53864","C1WCGC...NL",2018-11-28,-16.044,13.512,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53865","C1WCGC...NL",2018-11-30,-16.04,13.487,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53909","C1WCGC...NL",2019-07-07,-15.581,13.461,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53911","C1WCGC...NL",2019-07-08,-15.582,13.479,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53913","C1WCGC...NL",2019-07-09,-15.569,13.478,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53916","C1WCGC...NL",2019-07-10,-15.566,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53919","C1WCGC...NL",2019-07-11,-15.597,13.503,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53921","C1WCGC...NL",2019-07-12,-15.593,13.546,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53924","C1WCGC...NL",2019-07-13,-15.594,13.541,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53925","C1WCGC...NL",2019-07-14,-15.598,13.539,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53927","C1WCGC...NL",2019-07-15,-15.571,13.451,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53931","C1WCGC...NL",2019-07-16,-15.597,13.567,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53934","C1WCGC...NL",2019-07-17,-15.567,13.562,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53935","C1WCGC...NL",2019-07-18,-15.575,13.558,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53939","C1WCGC...NL",2019-07-19,-15.597,13.546,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53943","C1WCGC...NL",2019-07-21,-15.572,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53944","C1WCGC...NL",2019-07-22,-15.57,13.479,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53945","C1WCGC...NL",2019-07-23,-15.574,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53949","C1WCGC...NL",2019-07-24,-15.576,13.56,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53951","C1WCGC...NL",2019-07-25,-15.571,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53954","C1WCGC...NL",2019-07-26,-15.563,13.466,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53958","C1WCGC...NL",2019-07-29,-15.569,13.556,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53959","C1WCGC...NL",2019-07-30,-15.553,13.552,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53962","C1WCGC...NL",2019-08-02,-15.576,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53963","C1WCGC...NL",2019-08-03,-15.594,13.538,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53965","C1WCGC...NL",2019-08-06,-15.531,13.489,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53970","C1WCGC...NL",2019-08-07,-15.577,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53972","C1WCGC...NL",2019-08-08,-15.564,13.545,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53973","C1WCGC...NL",2019-08-09,-15.566,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53975","C1WCGC...NL",2019-08-10,-15.578,13.567,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53978","C1WCGC...NL",2019-08-14,-15.577,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53982","C1WCGC...NL",2019-08-16,-15.576,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53983","C1WCGC...NL",2019-08-17,-15.605,13.536,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53984","C1WCGC...NL",2019-08-20,-15.541,13.494,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53985","C1WCGC...NL",2019-08-21,-15.59,13.558,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53987","C1WCGC...NL",2019-08-24,-15.567,13.55,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53989","C1WCGC...NL",2019-08-29,-15.582,13.559,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53990","C1WCGC...NL",2019-08-30,-15.536,13.492,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53991","C1WCGC...NL",2019-09-01,-15.511,13.467,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53993","C1WCGC...NL",2019-09-04,-15.511,13.466,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53994","C1WCGC...NL",2019-09-06,-15.571,13.486,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53995","C1WCGC...NL",2019-09-08,-15.575,13.475,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53996","C1WCGC...NL",2019-09-09,-15.569,13.457,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53997","C1WCGC...NL",2019-09-13,-15.597,13.476,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"53999","C1WCGC...NL",2019-09-15,-15.54,13.491,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54000","C1WCGC...NL",2019-09-23,-15.569,13.462,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54002","C1WCGC...NL",2019-09-27,-15.573,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54003","C1WCGC...NL",2019-09-28,-15.563,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54004","C1WCGC...NL",2019-10-01,-15.512,13.466,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54005","C1WCGC...NL",2019-10-04,-15.572,13.47,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54006","C1WCGC...NL",2019-10-05,-15.531,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54007","C1WCGC...NL",2019-10-08,-15.735,13.508,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54008","C1WCGC...NL",2019-10-15,-15.535,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54010","C1WCGC...NL",2019-10-16,-15.534,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54011","C1WCGC...NL",2019-10-19,-15.524,13.487,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54013","C1WCGC...NL",2019-10-20,-15.453,13.517,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54015","C1WCGC...NL",2019-10-22,-15.566,13.47,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54020","C1WCGC...NL",2019-10-27,-16.02,13.478,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54021","C1WCGC...NL",2019-10-28,-16.014,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54022","C1WCGC...NL",2019-10-30,-16.037,13.496,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54025","C1WCGC...NL",2019-10-31,-16.034,13.496,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54026","C1WCGC...NL",2019-11-02,-16.036,13.498,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54027","C1WCGC...NL",2019-11-03,-16.035,13.462,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54028","C1WCGC...NL",2019-11-04,-15.881,13.51,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54029","C1WCGC...NL",2019-11-06,-16.033,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54030","C1WCGC...NL",2019-11-07,-16.033,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54031","C1WCGC...NL",2019-11-10,-16.041,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54032","C1WCGC...NL",2019-11-18,-15.997,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54071","C1WCGC...NL",2020-07-09,-15.578,13.475,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54075","C1WCGC...NL",2020-07-10,-15.597,13.539,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54078","C1WCGC...NL",2020-07-12,-15.571,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54080","C1WCGC...NL",2020-07-13,-15.575,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54084","C1WCGC...NL",2020-07-14,-15.538,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54086","C1WCGC...NL",2020-07-15,-15.551,13.551,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54087","C1WCGC...NL",2020-07-16,-15.553,13.547,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54090","C1WCGC...NL",2020-07-17,-15.552,13.552,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54091","C1WCGC...NL",2020-07-19,-15.546,13.549,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54092","C1WCGC...NL",2020-07-20,-15.534,13.544,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54095","C1WCGC...NL",2020-07-21,-15.515,13.498,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54099","C1WCGC...NL",2020-07-23,-15.576,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54103","C1WCGC...NL",2020-07-24,-15.571,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54107","C1WCGC...NL",2020-07-27,-15.576,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54109","C1WCGC...NL",2020-07-28,-15.572,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54113","C1WCGC...NL",2020-07-29,-15.565,13.549,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54114","C1WCGC...NL",2020-07-30,-15.573,13.556,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54116","C1WCGC...NL",2020-07-31,-15.533,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54119","C1WCGC...NL",2020-08-01,-15.573,13.555,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54120","C1WCGC...NL",2020-08-04,-15.562,13.483,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54122","C1WCGC...NL",2020-08-05,-15.575,13.556,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54124","C1WCGC...NL",2020-08-07,-15.558,13.499,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54125","C1WCGC...NL",2020-08-08,-15.534,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54127","C1WCGC...NL",2020-08-12,-15.574,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54129","C1WCGC...NL",2020-08-17,-15.572,13.46,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54130","C1WCGC...NL",2020-08-19,-15.576,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54131","C1WCGC...NL",2020-08-20,-15.561,13.47,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54132","C1WCGC...NL",2020-08-22,-15.542,13.492,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54133","C1WCGC...NL",2020-08-23,-15.512,13.467,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54135","C1WCGC...NL",2020-08-30,-15.51,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54136","C1WCGC...NL",2020-09-06,-15.508,13.46,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54138","C1WCGC...NL",2020-09-10,-15.58,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54139","C1WCGC...NL",2020-09-11,-15.568,13.454,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54140","C1WCGC...NL",2020-09-13,-15.575,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54143","C1WCGC...NL",2020-09-14,-15.57,13.457,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54145","C1WCGC...NL",2020-09-18,-15.576,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54147","C1WCGC...NL",2020-09-21,-15.511,13.463,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54148","C1WCGC...NL",2020-09-25,-15.574,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54149","C1WCGC...NL",2020-09-26,-15.575,13.47,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54150","C1WCGC...NL",2020-09-28,-15.543,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54153","C1WCGC...NL",2020-09-29,-15.537,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54154","C1WCGC...NL",2020-10-02,-15.538,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54156","C1WCGC...NL",2020-10-03,-15.561,13.459,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54158","C1WCGC...NL",2020-10-06,-15.509,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54159","C1WCGC...NL",2020-10-09,-15.562,13.444,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54160","C1WCGC...NL",2020-10-10,-15.427,13.51,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54162","C1WCGC...NL",2020-10-12,-16.024,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54163","C1WCGC...NL",2020-10-13,-16.019,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54166","C1WCGC...NL",2020-10-14,-16.017,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54167","C1WCGC...NL",2020-10-17,-15.746,13.487,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54171","C1WCGC...NL",2020-10-21,-16.025,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54173","C1WCGC...NL",2020-10-24,-16.056,13.482,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54174","C1WCGC...NL",2020-10-25,-15.809,13.487,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54176","C1WCGC...NL",2020-10-28,-15.795,13.5,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54178","C1WCGC...NL",2020-11-01,-15.799,13.501,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54179","C1WCGC...NL",2020-11-02,-15.794,13.504,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54180","C1WCGC...NL",2020-11-04,-15.829,13.481,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54183","C1WCGC...NL",2020-11-08,-16.04,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54188","C1WCGC...NL",2020-11-09,-16.034,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54189","C1WCGC...NL",2020-11-16,-16.033,13.478,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54190","C1WCGC...NL",2020-11-17,-16.042,13.489,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54191","C1WCGC...NL",2020-11-19,-16.015,13.499,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54193","C1WCGC...NL",2020-11-23,-16.034,13.49,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54196","C1WCGC...NL",2020-11-24,-16.019,13.465,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54197","C1WCGC...NL",2020-11-26,-15.989,13.476,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54234","C1WCGC...NL",2021-06-16,-15.671,13.41,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54235","C1WCGC...NL",2021-06-17,-15.583,13.566,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54240","C1WCGC...NL",2021-06-18,-15.597,13.54,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54242","C1WCGC...NL",2021-06-21,-15.575,13.471,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54246","C1WCGC...NL",2021-06-22,-15.578,13.568,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54249","C1WCGC...NL",2021-06-23,-15.566,13.477,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54250","C1WCGC...NL",2021-06-24,-15.567,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54255","C1WCGC...NL",2021-06-25,-15.566,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54257","C1WCGC...NL",2021-06-27,-15.603,13.539,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54259","C1WCGC...NL",2021-06-28,-15.577,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54263","C1WCGC...NL",2021-06-29,-15.578,13.469,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54266","C1WCGC...NL",2021-06-30,-15.567,13.485,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54268","C1WCGC...NL",2021-07-01,-15.571,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54272","C1WCGC...NL",2021-07-02,-15.573,13.56,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54277","C1WCGC...NL",2021-07-05,-15.566,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54278","C1WCGC...NL",2021-07-06,-15.572,13.564,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54282","C1WCGC...NL",2021-07-07,-15.576,13.567,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54284","C1WCGC...NL",2021-07-08,-15.58,13.561,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54287","C1WCGC...NL",2021-07-09,-15.568,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54292","C1WCGC...NL",2021-07-10,-15.593,13.542,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54294","C1WCGC...NL",2021-07-13,-15.591,13.544,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54300","C1WCGC...NL",2021-07-14,-15.594,13.566,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54302","C1WCGC...NL",2021-07-15,-15.574,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54303","C1WCGC...NL",2021-07-16,-15.571,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54305","C1WCGC...NL",2021-07-17,-15.597,13.538,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54308","C1WCGC...NL",2021-07-20,-15.595,13.54,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54310","C1WCGC...NL",2021-07-21,-15.583,13.484,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54313","C1WCGC...NL",2021-07-22,-15.59,13.565,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54314","C1WCGC...NL",2021-07-23,-15.562,13.473,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54315","C1WCGC...NL",2021-07-24,-15.577,13.56,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54318","C1WCGC...NL",2021-07-25,-15.598,13.539,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54319","C1WCGC...NL",2021-07-26,-15.598,13.541,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54320","C1WCGC...NL",2021-07-28,-15.581,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54326","C1WCGC...NL",2021-07-29,-15.569,13.474,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54327","C1WCGC...NL",2021-08-01,-15.599,13.563,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54329","C1WCGC...NL",2021-08-02,-15.597,13.537,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54330","C1WCGC...NL",2021-08-05,-15.571,13.45,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54332","C1WCGC...NL",2021-08-07,-15.568,13.449,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54333","C1WCGC...NL",2021-08-12,-15.575,13.472,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54334","C1WCGC...NL",2021-08-13,-15.57,13.476,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54335","C1WCGC...NL",2021-08-15,-15.572,13.475,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54338","C1WCGC...NL",2021-08-19,-15.571,13.493,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
"54340","C1WCGC...NL",2021-08-20,-15.56,13.459,NA,NA,"Argos Doppler Shift","NL","hand-raised juveniles 2017",293970900
