event-id,visible,timestamp,location-long,location-lat,gps:activity-count,external-temperature,gps:hdop,gps:satellite-count,gps:vdop,ground-speed,heading,height-above-msl,import-marked-outlier,location-error-text,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
38528987854,true,2025-03-11 16:00:32.000,-8.98133,38.93313,,30.18,1.4,6,2.4,0.0,0.0,19.0,false,"<=5m",3748.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343020,true,2025-03-12 16:00:35.000,-8.92678,38.87799,,33.33,3.1,4,6.8,0.0,0.0,14.0,false,"<=10m",3753.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343021,true,2025-03-13 16:00:33.000,-8.92701,38.8784,,29.96,1.9,7,3.4,0.0,0.0,58.0,false,"<=10m",3753.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343022,true,2025-03-14 16:00:32.000,-8.92755,38.87905,,31.28,5.4,4,6.7,0.0,0.0,13.0,false,"<=20m",3758.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343023,true,2025-03-14 22:00:32.000,-8.89886,38.9456,,28.96,1.2,7,1.4,0.0,0.0,10.0,false,"<=5m",3753.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343024,true,2025-03-15 10:00:32.000,-8.92684,38.8786,,39.24,1.9,4,2.1,0.0,0.0,17.0,false,"<=10m",3755.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343025,true,2025-03-15 16:00:32.000,-8.92671,38.87804,,32.11,4.2,5,2.1,0.0,0.0,61.0,false,"<=20m",3743.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343026,true,2025-03-16 16:00:46.000,-8.92011,38.88602,,27.57,3.9,6,1.9,0.0,0.0,23.0,false,"<=20m",3748.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343027,true,2025-03-17 16:00:47.000,-8.92813,38.87707,,33.28,0.8,9,2.8,0.0,0.0,57.0,false,"<=5m",3755.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343028,true,2025-03-18 16:00:57.000,-8.92758,38.87834,,32.94,3.4,5,3.9,0.0,0.0,20.0,false,"<=10m",3758.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343029,true,2025-03-19 10:00:32.000,-8.95494,38.81178,,30.52,3.4,4,3.1,0.9722222222222222,2.0,18.0,false,"<=10m",3755.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343030,true,2025-03-19 16:00:32.000,-8.95017,38.82741,,26.27,1.3,6,1.5,0.0,0.0,19.0,false,"<=5m",3743.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343031,true,2025-03-20 16:00:32.000,-8.94984,38.82735,,30.57,1.9,5,2.4,0.0,0.0,25.0,false,"<=10m",3744.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343032,true,2025-03-21 16:00:35.000,-8.95405,38.80955,,29.53,7.6,4,22.6,0.41666666666666663,0.0,494.0,false,"<=50m",3751.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343033,true,2025-03-22 16:01:17.000,-8.95004,38.82739,,33.72,1.0,6,1.6,0.0,0.0,7.0,false,"<=5m",3787.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343034,true,2025-03-22 22:00:32.000,-8.9151,38.89561,,29.9,0.9,8,1.3,0.0,0.0,17.0,false,"<=5m",3771.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343035,true,2025-03-23 04:00:32.000,-8.91526,38.89553,,30.2,1.3,6,3.1,0.0,0.0,14.0,false,"<=5m",3760.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343036,true,2025-03-23 10:00:32.000,-8.95567,38.82002,,34.6,1.9,5,3.3,0.0,0.0,16.0,false,"<=10m",3765.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343037,true,2025-03-23 16:00:32.000,-8.97003,38.82057,,29.82,1.6,6,1.5,0.0,0.0,20.0,false,"<=5m",3774.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343038,true,2025-03-23 22:00:32.000,-8.91481,38.8954,,29.49,1.3,6,1.4,0.0,0.0,12.0,false,"<=5m",3767.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343039,true,2025-03-24 04:00:32.000,-8.91476,38.89544,,29.23,1.4,6,2.5,0.0,0.0,8.0,false,"<=5m",3765.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343040,true,2025-03-24 10:00:33.000,-8.95029,38.8277,,34.58,1.6,5,2.6,0.0,0.0,12.0,false,"<=5m",3769.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343041,true,2025-03-24 16:00:32.000,-8.97093,38.81986,,33.92,3.4,5,2.6,0.0,0.0,21.0,false,"<=10m",3774.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343042,true,2025-03-24 22:00:34.000,-8.91466,38.89547,,29.82,1.5,4,2.2,0.0,0.0,14.0,false,"<=5m",3767.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343043,true,2025-03-25 04:00:33.000,-8.91478,38.89544,,28.74,7.5,5,12.7,0.0,0.0,9.0,false,"<=50m",3764.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343044,true,2025-03-25 10:00:33.000,-8.9544,38.81574,,31.06,11.6,5,4.0,0.0,0.0,41.0,false,"<=50m",3781.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343045,true,2025-03-25 16:00:32.000,-8.94997,38.8275,,32.46,4.1,4,11.2,0.0,0.0,43.0,false,"<=20m",3776.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343046,true,2025-03-25 22:00:34.000,-8.91505,38.89556,,29.25,1.9,4,5.0,0.0,0.0,1.0,false,"<=10m",3762.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343047,true,2025-03-26 04:00:47.000,-8.91575,38.89517,,28.46,1.2,6,4.0,0.0,0.0,12.0,false,"<=5m",3758.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343048,true,2025-03-26 10:00:32.000,-8.86377,38.68559,,23.13,2.5,5,3.5,24.694444444444446,327.0,1259.0,false,"<=10m",3894.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343049,true,2025-03-26 16:00:32.000,-8.95072,38.82844,,34.96,1.9,6,2.6,0.0,0.0,24.0,false,"<=10m",3871.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343050,true,2025-03-26 22:00:32.000,-8.91619,38.89432,,28.98,1.2,7,1.4,0.0,0.0,11.0,false,"<=5m",3845.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343051,true,2025-03-27 04:00:33.000,-8.91621,38.8942,,29.68,2.6,5,5.3,0.0,0.0,4.0,false,"<=10m",3834.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343052,true,2025-03-27 10:00:48.000,-8.95009,38.82589,,35.67,1.1,7,4.2,0.0,0.0,17.0,false,"<=5m",3827.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343053,true,2025-03-27 16:00:32.000,-8.95048,38.82797,,34.0,0.9,8,1.3,0.0,0.0,14.0,false,"<=5m",3829.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343054,true,2025-03-27 22:00:32.000,-8.91516,38.89526,,28.6,1.1,7,2.4,0.0,0.0,19.0,false,"<=5m",3815.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343055,true,2025-03-28 04:00:47.000,-8.91644,38.89441,,28.21,1.3,6,2.9,0.0,0.0,6.0,false,"<=5m",3795.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343056,true,2025-03-28 10:00:46.000,-8.94909,38.82564,,36.69,1.1,8,1.8,0.0,0.0,15.0,false,"<=5m",3804.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343057,true,2025-03-28 16:00:32.000,-8.95144,38.82903,,39.0,1.7,6,2.3,0.0,0.0,21.0,false,"<=10m",3824.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343058,true,2025-03-28 22:00:54.000,-8.86215,38.9721,,27.63,1.5,6,5.5,0.0,0.0,10.0,false,"<=5m",3806.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343059,true,2025-03-29 04:00:47.000,-8.86205,38.97126,,29.07,1.4,6,2.4,0.0,0.0,10.0,false,"<=5m",3799.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343060,true,2025-03-29 10:00:32.000,-8.95296,38.8173,,34.14,1.8,6,2.7,0.0,0.0,11.0,false,"<=10m",3785.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343061,true,2025-03-29 16:00:34.000,-8.95145,38.82897,,39.05,2.9,4,3.5,0.0,0.0,20.0,false,"<=10m",3809.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343062,true,2025-03-29 22:00:32.000,-8.91621,38.89444,,28.79,1.1,5,1.5,0.0,0.0,14.0,false,"<=5m",3794.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343063,true,2025-03-30 04:00:48.000,-8.91646,38.89471,,29.73,2.3,7,2.2,0.0,171.0,4.0,false,"<=10m",3788.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343064,true,2025-03-30 10:00:51.000,-8.95262,38.81653,,35.03,2.3,6,2.6,0.0,0.0,10.0,false,"<=10m",3785.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343065,true,2025-03-30 16:00:32.000,-8.95024,38.82804,,37.5,1.3,7,1.8,0.0,0.0,29.0,false,"<=5m",3783.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343066,true,2025-03-30 22:00:32.000,-8.91656,38.89425,,28.78,1.4,5,2.7,0.0,0.0,7.0,false,"<=5m",3776.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343067,true,2025-03-31 04:00:32.000,-8.91651,38.89408,,27.5,1.2,6,2.6,0.0,0.0,8.0,false,"<=5m",3771.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343068,true,2025-03-31 10:00:48.000,-8.96169,38.80462,,40.84,3.4,6,8.9,0.0,0.0,24.0,false,"<=10m",3780.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343069,true,2025-03-31 16:00:32.000,-8.94965,38.82762,,42.07,1.4,5,3.8,0.0,0.0,21.0,false,"<=5m",3780.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343070,true,2025-03-31 22:00:32.000,-8.85992,38.97261,,31.07,2.1,5,3.4,0.0,0.0,14.0,false,"<=10m",3765.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343071,true,2025-04-01 04:00:51.000,-8.86065,38.97122,,32.28,0.9,9,1.9,0.0,0.0,6.0,false,"<=5m",3771.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343072,true,2025-04-01 10:00:33.000,-8.96126,38.81372,,36.29,5.2,4,7.4,0.0,0.0,7.0,false,"<=20m",3769.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343073,true,2025-04-01 16:00:47.000,-8.95083,38.8284,,35.1,1.8,7,4.1,0.0,0.0,6.0,false,"<=10m",3767.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38929343074,true,2025-04-01 22:00:49.000,-8.858,38.97459,,29.97,1.0,8,1.6,0.0,314.0,7.0,false,"<=5m",3758.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650396,true,2025-04-02 16:00:32.000,-8.95008,38.8273,,35.03,1.9,4,5.1,0.0,0.0,16.0,false,"<=10m",3762.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650397,true,2025-04-02 22:00:33.000,-8.85734,38.97574,,29.01,3.2,4,5.6,0.0,0.0,10.0,false,"<=10m",3755.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650398,true,2025-04-03 10:00:32.000,-8.95022,38.82743,,35.14,1.6,6,3.4,0.0,0.0,17.0,false,"<=5m",3757.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650399,true,2025-04-03 16:00:51.000,-8.95087,38.8285,,34.12,4.4,4,6.7,0.0,0.0,14.0,false,"<=20m",3758.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650400,true,2025-04-04 10:00:32.000,-8.95066,38.82664,,29.03,2.9,4,3.0,0.0,0.0,11.0,false,"<=10m",3757.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650401,true,2025-04-04 16:00:32.000,-8.95076,38.82841,,33.1,1.1,6,1.7,0.0,0.0,13.0,false,"<=5m",3755.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650402,true,2025-04-05 12:01:21.000,-9.10124,38.34395,,28.96,1.3,7,1.1,18.555555555555554,74.0,17.0,false,"<=5m",3940.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650403,true,2025-04-05 16:00:32.000,-8.79543,38.54829,,35.53,1.2,6,2.0,0.0,0.0,13.0,false,"<=5m",4005.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650404,true,2025-04-05 20:00:33.000,-8.79482,38.54638,,29.55,2.8,4,4.5,0.0,0.0,118.0,false,"<=10m",3991.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650405,true,2025-04-05 22:00:47.000,-8.78241,38.41027,,29.54,1.4,8,2.5,0.0,0.0,42.0,false,"<=5m",3985.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650406,true,2025-04-06 00:00:32.000,-8.78258,38.40266,,28.96,1.2,6,1.7,0.0,0.0,6.0,false,"<=5m",3961.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650407,true,2025-04-06 04:00:32.000,-8.78246,38.40312,,31.37,1.4,7,3.8,0.0,0.0,4.0,false,"<=5m",3959.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650408,true,2025-04-06 08:00:47.000,-8.56004,38.40438,,33.3,2.1,5,6.4,0.0,0.0,13.0,false,"<=10m",3950.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650409,true,2025-04-06 10:01:12.000,-8.54075,38.40508,,33.71,0.9,11,1.3,0.0,0.0,15.0,false,"<=5m",3952.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39011650410,true,2025-04-06 12:00:57.000,-8.56013,38.40434,,36.76,0.9,7,4.6,0.0,0.0,19.0,false,"<=5m",3948.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39022148884,true,2025-04-06 16:00:32.000,-8.56094,38.40477,,39.38,2.3,7,2.2,0.0,0.0,14.0,false,"<=10m",3947.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39022148885,true,2025-04-06 20:00:48.000,-8.51253,38.38205,,20.62,1.1,9,1.3,23.694444444444443,162.0,179.0,false,"<=5m",3929.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39022148886,true,2025-04-06 22:00:32.000,-8.49675,38.36245,,29.16,1.6,6,2.3,0.0,0.0,33.0,false,"<=5m",3933.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39022148887,true,2025-04-07 00:00:32.000,-8.49629,38.36206,,27.42,1.4,6,1.9,0.0,0.0,21.0,false,"<=5m",3929.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39022148888,true,2025-04-07 04:00:32.000,-8.49555,38.3624,,27.39,2.4,5,6.3,0.0,0.0,1.0,false,"<=10m",3920.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39058001351,true,2025-04-07 08:00:33.000,-8.54048,38.40522,,34.39,1.3,8,1.4,0.0,0.0,9.0,false,"<=5m",3911.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39058001352,true,2025-04-07 10:00:47.000,-8.56044,38.40483,,37.89,1.4,8,1.7,0.0,0.0,9.0,false,"<=5m",3917.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39058001353,true,2025-04-07 12:00:32.000,-8.56018,38.40464,,38.68,1.4,7,2.2,0.0,0.0,20.0,false,"<=5m",3910.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39058001354,true,2025-04-07 16:00:32.000,-8.5605,38.4045,,37.38,1.7,6,1.6,0.0,0.0,11.0,false,"<=10m",3911.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39058001355,true,2025-04-07 20:00:52.000,-8.49398,38.36325,,23.21,2.7,6,3.1,20.083333333333332,212.0,95.0,false,"<=10m",3904.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39058001356,true,2025-04-07 22:00:32.000,-8.49649,38.36179,,29.38,1.0,7,1.6,0.0,0.0,12.0,false,"<=5m",3883.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39058001357,true,2025-04-08 04:00:47.000,-8.49413,38.3611,,27.17,1.6,6,3.0,0.0,0.0,5.0,false,"<=5m",3883.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39058001358,true,2025-04-08 10:00:32.000,-8.54052,38.40502,,37.9,2.1,4,5.0,0.0,0.0,24.0,false,"<=10m",3883.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39058001359,true,2025-04-08 16:00:33.000,-8.56048,38.40469,,39.89,0.9,8,1.6,0.0,0.0,14.0,false,"<=5m",3883.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39058001360,true,2025-04-08 22:00:32.000,-8.64488,38.41814,,29.73,1.8,5,1.9,0.0,0.0,30.0,false,"<=10m",3889.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39081799630,true,2025-04-09 04:00:32.000,-8.64497,38.41903,,29.23,1.1,6,1.6,0.0,0.0,10.0,false,"<=5m",3875.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39081799631,true,2025-04-09 10:00:46.000,-8.55971,38.40529,,36.07,1.4,8,1.9,0.0,0.0,12.0,false,"<=5m",3875.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39081799632,true,2025-04-09 16:00:32.000,-8.55805,38.40966,,37.93,1.3,7,2.0,0.0,0.0,12.0,false,"<=5m",3894.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39081799633,true,2025-04-09 22:00:32.000,-8.6449,38.41854,,32.06,2.4,4,2.8,0.0,0.0,8.0,false,"<=10m",3892.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39081799634,true,2025-04-10 04:00:47.000,-8.64478,38.41879,,29.92,1.5,8,1.9,0.0,0.0,5.0,false,"<=5m",3887.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39106257294,true,2025-04-10 10:01:11.000,-8.5589,38.40926,,29.42,1.0,9,1.5,9.555555555555555,141.0,76.0,false,"<=5m",3882.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39106257295,true,2025-04-10 16:00:32.000,-8.54047,38.40523,,28.51,1.2,8,1.6,0.0,0.0,15.0,false,"<=5m",3882.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39106257296,true,2025-04-10 22:00:32.000,-8.6451,38.41926,,32.28,1.0,6,1.7,0.0,0.0,20.0,false,"<=5m",3878.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39106257297,true,2025-04-11 04:00:32.000,-8.64498,38.42009,,31.86,1.6,6,1.4,0.0,130.0,11.0,false,"<=5m",3867.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39106257298,true,2025-04-11 10:00:32.000,-8.5404,38.40492,,37.29,1.4,5,1.7,0.0,0.0,16.0,false,"<=5m",3860.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39129891919,true,2025-04-11 16:00:33.000,-8.55991,38.40517,,36.42,13.8,4,16.9,0.0,0.0,2.0,false,"<=50m",3883.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39129891920,true,2025-04-11 22:00:32.000,-8.64469,38.41916,,32.71,4.4,4,8.1,0.0,0.0,21.0,false,"<=20m",3878.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39129891921,true,2025-04-12 04:00:32.000,-8.54099,38.40476,,32.21,3.9,4,5.6,0.0,0.0,6.0,false,"<=20m",3869.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39129891922,true,2025-04-12 10:00:33.000,-8.55803,38.40958,,36.09,0.9,10,1.1,0.0,0.0,18.0,false,"<=5m",3873.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39129891923,true,2025-04-12 16:00:32.000,-8.55981,38.40565,,40.54,1.2,6,2.0,0.0,0.0,19.0,false,"<=5m",3885.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39149970422,true,2025-04-12 22:00:32.000,-8.5407,38.40479,,31.61,0.9,9,1.2,0.0,0.0,13.0,false,"<=5m",3875.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39149970423,true,2025-04-13 04:00:32.000,-8.54098,38.40485,,30.59,5.5,4,3.6,0.0,0.0,11.0,false,"<=20m",3862.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39149970424,true,2025-04-13 10:00:33.000,-8.55805,38.40963,,39.92,1.0,8,1.2,0.0,0.0,16.0,false,"<=5m",3866.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39149970425,true,2025-04-13 16:00:47.000,-8.5372,38.40396,,35.5,1.1,6,1.9,0.0,0.0,26.0,false,"<=5m",3880.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39149970426,true,2025-04-13 22:00:32.000,-8.54082,38.4049,,30.78,1.0,8,1.2,0.0,0.0,11.0,false,"<=5m",3871.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39172077144,true,2025-04-14 04:00:32.000,-8.54075,38.40489,,30.6,1.6,6,1.5,0.0,0.0,8.0,false,"<=5m",3843.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39172077145,true,2025-04-14 10:00:32.000,-8.56001,38.40546,,37.19,1.6,5,1.9,0.0,0.0,13.0,false,"<=5m",3855.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39172077146,true,2025-04-14 16:00:32.000,-8.5372,38.40419,,33.14,2.5,5,2.7,0.0,0.0,16.0,false,"<=10m",3855.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39172077147,true,2025-04-14 22:00:32.000,-8.54094,38.40491,,30.46,1.8,4,3.0,0.0,0.0,11.0,false,"<=10m",3836.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
39172077148,true,2025-04-15 04:00:35.000,-8.5409,38.40482,,29.52,1.1,8,1.8,0.0,0.0,8.0,false,"<=5m",3827.0,"gps","Limosa limosa","936589930","Vogelkooi","Teampiersma HQXS 2024"
38230557765,true,2025-02-24 16:01:06.000,-6.14982,36.47316,,37.08,1.3,5,3.3,0.0,0.0,5.0,false,"<=5m",3581.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38284240846,true,2025-02-25 12:01:13.000,-6.14016,36.47653,,37.1,1.2,8,1.5,0.0,0.0,1.0,false,"<=5m",3647.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38286071977,true,2025-02-25 14:00:33.000,-6.14085,36.47656,,37.9,1.3,7,2.1,0.0,0.0,14.0,false,"<=5m",3677.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38286071978,true,2025-02-25 15:02:17.000,-6.14127,36.47676,,36.67,0.8,8,3.2,0.0,0.0,19.0,false,"<=5m",3667.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38286898177,true,2025-02-25 16:00:31.000,-6.13855,36.47633,,25.12,2.1,7,3.5,5.527777777777778,193.0,30.0,false,"<=10m",3618.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38288701399,true,2025-02-25 18:01:00.000,-6.14267,36.47701,,34.73,2.8,6,6.5,0.0,0.0,37.0,false,"<=10m",3572.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38305324448,true,2025-02-26 12:01:13.000,-6.14015,36.47746,,37.88,4.3,5,13.1,0.0,0.0,28.0,false,"<=20m",3605.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38305324449,true,2025-02-26 13:02:30.000,-6.13995,36.47758,,34.85,0.9,11,1.2,0.0,0.0,12.0,false,"<=5m",3683.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38305324450,true,2025-02-26 14:03:42.000,-6.13997,36.47755,,39.17,1.4,8,1.6,0.0,0.0,37.0,false,"<=5m",3674.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38313453708,true,2025-02-27 03:05:12.000,-6.14973,36.45538,,33.47,1.1,9,2.0,0.0,0.0,1.0,false,"<=5m",3673.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38337201210,true,2025-02-27 16:02:01.000,-6.13871,36.47588,,33.81,1.8,9,1.8,0.0,0.0,7.0,false,"<=10m",3686.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
38355347570,true,2025-02-28 16:01:06.000,-6.13931,36.47276,,35.3,1.4,7,1.4,0.0,0.0,0.0,false,"<=5m",3680.0,"gps","Limosa limosa","060037990","Indijk","Teampiersma HQXS 2024"
